TYPE,JADE ORDER ITEM INDEX,JADE ORDER INDEX,ITEM LINE NUM,FS PO NUMBER,DUE DATE,VENDOR CODE,ITEM NUMBER,ITEM REV,ORDER QTY,TIMESTAMP,PO LINE KEY,ERROR,RECV QTY,LOT NUMBER,WAREHOUSE,SCAC,TRACK
"POREQ","","","1","PS-032916-30","2017-07-10 00:00:00","30522","201143","F ","18000","","286675313","","","","","",""
"POREQ","","","1","PS-032916-30","2017-07-21 00:00:00","30522","201143","F ","18000","","286675314","","","","","",""
"POREQ","","","1","PS-032916-30","2017-07-31 00:00:00","30522","201143","F ","18000","","286675315","","","","","",""
"POREQ","","","1","PS-032916-31","2016-10-28 00:00:00","30522","201192","A ","500","","274028354","","","","","",""
"POREQ","","","1","PS-032916-31","2017-06-05 00:00:00","30522","201192","A ","6000","","286675316","","","","","",""
"POREQ","","","1","PS-032916-31","2017-06-29 00:00:00","30522","201192","A ","9000","","288245197","","","","","",""
"POREQ","","","1","PS-041916-30","2017-06-02 00:00:00","050061","950405","E ","654","","288183758","","","","","",""
"POREQ","","","1","PS-041916-30","2018-03-22 00:00:00","050061","950405","E ","2500","","285291361","","","","","",""
"POREQ","","","1","PS-051716-200002","2017-06-26 00:00:00","30522","200002","A ","12000","","288245047","","","","","",""
"POREQ","","","1","PS-051716-201103","2017-05-29 00:00:00","30522","201103","H ","120000","","286405961","","","","","",""
"POREQ","","","1","PS-051716-201103","2017-06-12 00:00:00","30522","201103","H ","120000","","286405964","","","","","",""
"POREQ","","","1","PS-051716-201103","2017-06-19 00:00:00","30522","201103","H ","120000","","286405965","","","","","",""
"POREQ","","","1","PS-051716-201103","2017-06-26 00:00:00","30522","201103","H ","240000","","286675225","","","","","",""
"POREQ","","","1","PS-051716-201263","2017-02-24 00:00:00","30522","201263","E ","2065","","281841407","","","","","",""
"POREQ","","","1","PS-051716-201263","2017-03-03 00:00:00","30522","201263","E ","2800","","281841408","","","","","",""
"POREQ","","","1","PS-051716-201263","2017-05-22 00:00:00","30522","201263","E ","2800","","286405967","","","","","",""
"POREQ","","","1","PS-051716-205023","2017-06-22 00:00:00","30522","205023","F ","9000","","285571543","","","","","",""
"POREQ","","","1","PS-051716-205028","2017-06-14 00:00:00","30522","205028","G ","6000","","285571545","","","","","",""
"POREQ","","","1","PS-051716-205042","2017-06-19 00:00:00","30522","205042","C ","5000","","286198332","","","","","",""
"POREQ","","","1","PS-051716-205042","2017-06-26 00:00:00","30522","205042","C ","5000","","288245048","","","","","",""
"POREQ","","","1","PS-051716-205052","2016-05-23 00:00:00","30522","205052","D ","19","","267874456","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-06-09 00:00:00","11517","72552830-1","- ","25","","284184136","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-06-16 00:00:00","11517","72552830-1","- ","50","","284184137","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-06-30 00:00:00","11517","72552830-1","- ","50","","284184138","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-05-26 00:00:00","11517","72552830-1","- ","150","","284184134","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-06-23 00:00:00","11517","72552830-1","- ","175","","284321053","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-06-02 00:00:00","11517","72552830-1","- ","200","","284184135","","","","","",""
"POREQ","","","1","POBK-081315-02","2017-07-07 00:00:00","11517","72552830-1","- ","425","","284321054","","","","","",""
"POREQ","","","1","POBK-053016-02","2017-02-24 00:00:00","10315","02-1087-11","AM","228","","278539132","","","","","",""
"POREQ","","","1","POBK-062016-03","2017-01-11 00:00:00","10037","30086-1121","A ","10","","275532925","","","","","",""
"POREQ","","","1","POBK-062016-03","2017-01-12 00:00:00","10037","30086-1121","A ","10","","276691535","","","","","",""
"POREQ","","","1","POBK-062016-03","2017-01-17 00:00:00","10037","30086-1121","A ","10","","275464518","","","","","",""
"POREQ","","","1","POBK-062016-03","2017-02-13 00:00:00","10037","30086-1121","A ","10","","276529839","","","","","",""
"POREQ","","","1","POBK-062016-03","2016-11-25 00:00:00","10037","30086-1121","A ","8","","275134015","","","","","",""
"POREQ","","","1","POBK-062016-03","2017-01-10 00:00:00","10037","30086-1121","A ","14","","275134016","","","","","",""
"POREQ","","","1","POBK-062016-03","2017-03-14 00:00:00","10037","30086-1121","A ","20","","276529840","","","","","",""
"POREQ","","","2","PS-062416-32","2017-06-05 00:00:00","10035","M22759-19-24-4","- ","4000","","282855506","","","","","",""
"POREQ","","","2","PS-062416-32","2017-07-10 00:00:00","10035","M22759-19-24-4","- ","4000","","288001728","","","","","",""
"POREQ","","","2","PS-062416-32","2017-08-14 00:00:00","10035","M22759-19-24-4","- ","4000","","288001730","","","","","",""
"POREQ","","","1","PS-062416-32","2017-05-22 00:00:00","10035","M22759-19-24-8","- ","3666","","282855503","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-08-17 00:00:00","98607","23078-1817","D ","6","","285919356","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-09-05 00:00:00","98607","23078-1817","D ","7","","286473807","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-09-12 00:00:00","98607","23078-1817","D ","8","","287003868","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-04-05 00:00:00","98607","23078-1817","D ","4","","277576560","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-04-11 00:00:00","98607","23078-1817","D ","12","","277576561","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-04-13 00:00:00","98607","23078-1817","D ","12","","277576562","","","","","",""
"POREQ","","","1","POBK-062716-02","2017-09-13 00:00:00","98607","23078-1817","D ","12","","287761231","","","","","",""
"POREQ","","","1","POBK-062716-04","2017-06-15 00:00:00","98859","23091-1140","K ","9","","279896725","","","","","",""
"POREQ","","","1","POBK-062716-04","2017-06-22 00:00:00","98859","23091-1140","K ","9","","279896731","","","","","",""
"POREQ","","","1","POBK-062716-04","2017-05-16 00:00:00","98859","23091-1140","K ","16","","279896724","","","","","",""
"POREQ","","","1","PS-062816-32","2017-06-20 00:00:00","11452","MS21209C1-15L","- ","12000","","288001550","","","","","",""
"POREQ","","","1","PS-062816-32","2017-07-04 00:00:00","11452","MS21209C1-15L","- ","12000","","288001551","","","","","",""
"POREQ","","","1","PS-062816-32","2017-08-02 00:00:00","11452","MS21209C1-15L","- ","12000","","288001552","","","","","",""
"POREQ","","","1","PS-062816-32","2017-09-04 00:00:00","11452","MS21209C1-15L","- ","12000","","288001553","","","","","",""
"POREQ","","","1","PS-062816-32","2017-10-03 00:00:00","11452","MS21209C1-15L","- ","12000","","288001554","","","","","",""
"POREQ","","","1","PS-062816-32","2017-11-02 00:00:00","11452","MS21209C1-15L","- ","12000","","288001555","","","","","",""
"POREQ","","","1","PS-070616-34","2017-06-05 00:00:00","12091","41010871","D ","1000","","283132774","","","","","",""
"POREQ","","","1","PS-070616-34","2017-06-12 00:00:00","12091","41010871","D ","1000","","283132773","","","","","",""
"POREQ","","","1","PS-070616-34","2017-06-19 00:00:00","12091","41010871","D ","1000","","283132780","","","","","",""
"POREQ","","","1","PS-070616-34","2017-06-26 00:00:00","12091","41010871","D ","1000","","283841439","","","","","",""
"POREQ","","","1","PS-070616-34","2017-07-03 00:00:00","12091","41010871","D ","1000","","283132777","","","","","",""
"POREQ","","","1","PS-070616-34","2017-07-10 00:00:00","12091","41010871","D ","3000","","286675311","","","","","",""
"POREQ","","","2","PS-070616-36","2017-04-24 00:00:00","10422","M1177-14-01C027","- ","28","","282855511","","","","","",""
"POREQ","","","2","PS-070616-36","2017-06-05 00:00:00","10422","M1177-14-01C027","- ","1000","","282855512","","","","","",""
"POREQ","","","2","PS-070616-36","2017-07-10 00:00:00","10422","M1177-14-01C027","- ","1000","","282855513","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-06-28 00:00:00","10103","23081-1005","M ","9","","283340068","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-07-11 00:00:00","10103","23081-1005","M ","9","","283340069","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-09-29 00:00:00","10103","23081-1005","M ","9","","288306468","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-07-19 00:00:00","10103","23081-1005","M ","18","","285919388","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-08-08 00:00:00","10103","23081-1005","M ","18","","285919389","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-08-22 00:00:00","10103","23081-1005","M ","18","","285919390","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-09-19 00:00:00","10103","23081-1005","M ","18","","288001588","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-06-06 00:00:00","10103","23081-1005","M ","27","","282347616","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-07-18 00:00:00","10103","23081-1005","M ","27","","283340070","","","","","",""
"POREQ","","","1","POBK-070616-01","2017-09-01 00:00:00","10103","23081-1005","M ","27","","285919391","","","","","",""
"POREQ","","","1","POBK-070816-01","2017-05-30 00:00:00","10047","02-1088-11","AW","20","","285431279","","","","","",""
"POREQ","","","1","POBK-070816-01","2017-06-14 00:00:00","10047","02-1088-11","AW","20","","285431278","","","","","",""
"POREQ","","","1","POBK-070816-07","2017-05-24 00:00:00","1365","02-4390-17","AL","10","","283132416","","","","","",""
"POREQ","","","1","POBK-070816-07","2017-06-12 00:00:00","1365","02-4390-17","AL","30","","285431306","","","","","",""
"POREQ","","","1","POBK-072016--02","2017-06-02 00:00:00","98867","MPS1700024-1.2","C ","1000","","286675088","","","","","",""
"POREQ","","","1","POBK-072016--02","2017-06-12 00:00:00","98867","MPS1700024-1.2","C ","1000","","286675089","","","","","",""
"POREQ","","","1","POBK-072316-01","2017-06-13 00:00:00","10037","23080-3021","D ","100","","283697727","","","","","",""
"POREQ","","","1","POBK-072316-01","2017-07-03 00:00:00","10037","23080-3021","D ","100","","286405953","","","","","",""
"POREQ","","","1","POBK-072516-01","2017-09-19 00:00:00","880006","2714566-1","E ","18000","","287389851","","","","","",""
"POREQ","","","1","POBK-072516-01","2017-10-18 00:00:00","880006","2714566-1","E ","24000","","287389852","","","","","",""
"POREQ","","","1","POBK-072716-01","2017-06-23 00:00:00","98867","S8192-81AAL031","NG","150","","287577198","","","","","",""
"POREQ","","","1","POBK-072816-02","2017-06-02 00:00:00","880006","67620202-1","C ","1800","","282347750","","","","","",""
"POREQ","","","1","POBK-072816-02","2017-07-03 00:00:00","880006","67620202-1","C ","4800","","286608800","","","","","",""
"POREQ","","","1","POBK-072816-02","2017-06-27 00:00:00","880006","67620202-1","C ","5400","","286473838","","","","","",""
"POREQ","","","1","POBK-080216-01","2017-05-25 00:00:00","4639","31200-1291","B ","3","","276692628","","","","","",""
"POREQ","","","1","POBK-080216-01","2017-07-25 00:00:00","4639","31200-1291","B ","12","","280659074","","","","","",""
"POREQ","","","1","PS-082916-30","2016-09-05 00:00:00","V0018","B11352XN","P ","576","","273857907","","","","","",""
"POREQ","","","1","POBK-092316-2-7000-9","2017-06-05 00:00:00","30060","2-7000-9","A ","6700","","284802530","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-06-23 00:00:00","30141","277-5503-9201","E ","50","","283841257","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-07-04 00:00:00","30141","277-5503-9201","E ","50","","283841256","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-07-10 00:00:00","30141","277-5503-9201","E ","50","","285431032","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-08-21 00:00:00","30141","277-5503-9201","E ","50","","286405989","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-09-08 00:00:00","30141","277-5503-9201","E ","50","","286405990","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-09-20 00:00:00","30141","277-5503-9201","E ","50","","286405991","","","","","",""
"POREQ","","","30","POBK-092616-TTI-SOW","2017-08-01 00:00:00","30141","277-5503-9201","E ","53","","286405988","","","","","",""
"POREQ","","","31","POBK-092616-TTI-SOW","2017-06-16 00:00:00","30141","34138","  ","325","","285431033","","","","","",""
"POREQ","","","19","POBK-092616-TTI-SOW","2017-06-19 00:00:00","30141","308356","S ","700","","286675294","","","","","",""
"POREQ","","","32","POBK-092616-TTI-SOW","2017-06-27 00:00:00","30141","CN24375","C ","50","","284114982","","","","","",""
"POREQ","","","32","POBK-092616-TTI-SOW","2017-07-04 00:00:00","30141","CN24375","C ","50","","284115549","","","","","",""
"POREQ","","","32","POBK-092616-TTI-SOW","2017-06-05 00:00:00","30141","CN24375","C ","100","","283132441","","","","","",""
"POREQ","","","32","POBK-092616-TTI-SOW","2017-06-20 00:00:00","30141","CN24375","C ","100","","284115519","","","","","",""
"POREQ","","","32","POBK-092616-TTI-SOW","2017-07-11 00:00:00","30141","CN24375","C ","100","","284115521","","","","","",""
"POREQ","","","33","POBK-092616-TTI-SOW","2017-08-01 00:00:00","30141","CN8144","**","150","","284115525","","","","","",""
"POREQ","","","33","POBK-092616-TTI-SOW","2017-08-11 00:00:00","30141","CN8144","**","150","","285291465","","","","","",""
"POREQ","","","33","POBK-092616-TTI-SOW","2017-06-05 00:00:00","30141","CN8144","**","300","","283132443","","","","","",""
"POREQ","","","33","POBK-092616-TTI-SOW","2017-06-20 00:00:00","30141","CN8144","**","300","","284115522","","","","","",""
"POREQ","","","33","POBK-092616-TTI-SOW","2017-07-11 00:00:00","30141","CN8144","**","300","","284115524","","","","","",""
"POREQ","","","33","POBK-092616-TTI-SOW","2017-07-26 00:00:00","30141","CN8144","**","300","","284184239","","","","","",""
"POREQ","","","1","POBK-092616-TTI-SOW","2017-07-10 00:00:00","30141","200017","D ","15000","","286675284","","","","","",""
"POREQ","","","21","POBK-092616-TTI-SOW","2017-08-10 00:00:00","30141","826123","B ","5000","","286675290","","","","","",""
"POREQ","","","18","POBK-092616-TTI-SOW","2017-06-16 00:00:00","30141","308191","J ","13500","","284115558","","","","","",""
"POREQ","","","9","POBK-092616-TTI-SOW","2017-06-07 00:00:00","30141","203017","D ","7000","","283697677","","","","","",""
"POREQ","","","4","POBK-092616-TTI-SOW","2017-07-25 00:00:00","30141","201301","S ","800","","284802533","","","","","",""
"POREQ","","","4","POBK-092616-TTI-SOW","2017-05-22 00:00:00","30141","201301","S ","1600","","280660096","","","","","",""
"POREQ","","","4","POBK-092616-TTI-SOW","2017-09-26 00:00:00","30141","201301","S ","4000","","288122472","","","","","",""
"POREQ","","","4","POBK-092616-TTI-SOW","2017-04-24 00:00:00","30141","201301","S ","5400","","280111947","","","","","",""
"POREQ","","","2","POBK-092616-TTI-SOW","2017-06-19 00:00:00","30141","200-824-0","C ","5000","","284802537","","","","","",""
"POREQ","","","2","POBK-092616-TTI-SOW","2017-07-24 00:00:00","30141","200-824-0","C ","5000","","287132142","","","","","",""
"POREQ","","","7","POBK-092616-TTI-SOW","2017-06-02 00:00:00","30141","203015","S ","2800","","284115528","","","","","",""
"POREQ","","","7","POBK-092616-TTI-SOW","2017-08-18 00:00:00","30141","203015","S ","14000","","288122477","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-07-24 00:00:00","30141","205137","X ","1000","","284802534","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-06-13 00:00:00","30141","205137","X ","2000","","284115513","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-06-27 00:00:00","30141","205137","X ","2000","","284115516","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-06-20 00:00:00","30141","205137","X ","3000","","284115515","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-07-31 00:00:00","30141","205137","X ","3000","","284802535","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-08-07 00:00:00","30141","205137","X ","3000","","285431031","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-08-22 00:00:00","30141","205137","X ","3000","","286675289","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-09-05 00:00:00","30141","205137","X ","3000","","287452848","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-09-12 00:00:00","30141","205137","X ","3000","","288122474","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-06-06 00:00:00","30141","205137","X ","4000","","282273648","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-08-08 00:00:00","30141","205137","X ","4000","","286675292","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-08-29 00:00:00","30141","205137","X ","4000","","287452847","","","","","",""
"POREQ","","","14","POBK-092616-TTI-SOW","2017-09-19 00:00:00","30141","205137","X ","4000","","288122475","","","","","",""
"POREQ","","","10","POBK-092616-TTI-SOW","2017-07-07 00:00:00","30141","203019","AA","12000","","285431200","","","","","",""
"POREQ","","","10","POBK-092616-TTI-SOW","2017-07-10 00:00:00","30141","203019","AA","12000","","286674968","","","","","",""
"POREQ","","","10","POBK-092616-TTI-SOW","2017-07-11 00:00:00","30141","203019","AA","12000","","286675293","","","","","",""
"POREQ","","","11","POBK-092616-TTI-SOW","2017-07-07 00:00:00","30141","203038","E ","50000","","286675098","","","","","",""
"POREQ","","","11","POBK-092616-TTI-SOW","2017-07-21 00:00:00","30141","203038","E ","50000","","288122478","","","","","",""
"POREQ","","","8","POBK-092616-TTI-SOW","2017-06-02 00:00:00","30141","203016","E ","15000","","284115529","","","","","",""
"POREQ","","","8","POBK-092616-TTI-SOW","2017-08-04 00:00:00","30141","203016","E ","15000","","288122476","","","","","",""
"POREQ","","","16","POBK-092616-TTI-SOW","2017-06-06 00:00:00","30141","205139","F ","18000","","282273649","","","","","",""
"POREQ","","","16","POBK-092616-TTI-SOW","2017-07-24 00:00:00","30141","205139","F ","18000","","286675285","","","","","",""
"POREQ","","","16","POBK-092616-TTI-SOW","2017-09-05 00:00:00","30141","205139","F ","18000","","288183497","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-06-13 00:00:00","30141","205106","B ","11000","","282347742","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-06-21 00:00:00","30141","205106","B ","11000","","283201184","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-06-28 00:00:00","30141","205106","B ","11000","","283201185","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-07-05 00:00:00","30141","205106","B ","11000","","283201192","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-07-12 00:00:00","30141","205106","B ","11000","","283201193","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-07-19 00:00:00","30141","205106","B ","11000","","283626328","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-07-26 00:00:00","30141","205106","B ","11000","","283626329","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-08-02 00:00:00","30141","205106","B ","11000","","283626330","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-08-09 00:00:00","30141","205106","B ","11000","","283626331","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-08-16 00:00:00","30141","205106","B ","11000","","283626332","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-08-23 00:00:00","30141","205106","B ","11000","","283626336","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-08-30 00:00:00","30141","205106","B ","11000","","283626337","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-09-06 00:00:00","30141","205106","B ","11000","","283697868","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-09-13 00:00:00","30141","205106","B ","11000","","283697869","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-09-20 00:00:00","30141","205106","B ","11000","","283697870","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-09-27 00:00:00","30141","205106","B ","11000","","283697871","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-10-04 00:00:00","30141","205106","B ","11000","","283697872","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-10-11 00:00:00","30141","205106","B ","11000","","283697873","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-10-18 00:00:00","30141","205106","B ","11000","","283697874","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-11-06 00:00:00","30141","205106","B ","11000","","288122469","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-11-13 00:00:00","30141","205106","B ","11000","","288122470","","","","","",""
"POREQ","","","13","POBK-092616-TTI-SOW","2017-11-20 00:00:00","30141","205106","B ","16500","","288122471","","","","","",""
"POREQ","","","12","POBK-092616-TTI-SOW","2017-07-07 00:00:00","30141","203064","AA","104000","","288122468","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-06-06 00:00:00","30141","205138","AF","15000","","282273650","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-06-13 00:00:00","30141","205138","AF","15000","","284115542","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-06-20 00:00:00","30141","205138","AF","15000","","284115543","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-06-27 00:00:00","30141","205138","AF","15000","","284115544","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-07-24 00:00:00","30141","205138","AF","15000","","286675286","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-07-31 00:00:00","30141","205138","AF","15000","","286675287","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-08-14 00:00:00","30141","205138","AF","15000","","287452845","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-08-22 00:00:00","30141","205138","AF","15000","","287452846","","","","","",""
"POREQ","","","15","POBK-092616-TTI-SOW","2017-09-05 00:00:00","30141","205138","AF","15000","","288122473","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-16 00:00:00","30141","201220","AA","80000","","285291462","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-19 00:00:00","30141","201220","AA","80000","","284115550","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-23 00:00:00","30141","201220","AA","80000","","285291461","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-03 00:00:00","30141","201220","AA","80000","","284115551","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-07 00:00:00","30141","201220","AA","80000","","285291460","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-10 00:00:00","30141","201220","AA","80000","","284184115","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-14 00:00:00","30141","201220","AA","80000","","285291459","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-17 00:00:00","30141","201220","AA","80000","","284184114","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-19 00:00:00","30141","201220","AA","80000","","285291468","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-26 00:00:00","30141","201220","AA","80000","","285291467","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-31 00:00:00","30141","201220","AA","80000","","284115664","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-08-09 00:00:00","30141","201220","AA","80000","","285291466","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-05 00:00:00","30141","201220","AA","160000","","284115540","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-09 00:00:00","30141","201220","AA","160000","","285291463","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-12 00:00:00","30141","201220","AA","160000","","284115541","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-06-26 00:00:00","30141","201220","AA","160000","","284184116","","","","","",""
"POREQ","","","3","POBK-092616-TTI-SOW","2017-07-24 00:00:00","30141","201220","AA","160000","","284115665","","","","","",""
"POREQ","","","1","POBK-092816-205053","2017-06-05 00:00:00","30060","205053","A ","10000","","284802528","","","","","",""
"POREQ","","","1","POBK-092816-933434","2017-07-24 00:00:00","30060","933434","F ","10000","","288122467","","","","","",""
"POREQ","","","1","POBK-093016-01","2017-07-31 00:00:00","880006","65050675-1","A ","2000","","274193585","","","","","",""
"POREQ","","","1","POBK-093016-01","2017-09-28 00:00:00","880006","65050675-1","A ","2000","","274193586","","","","","",""
"POREQ","","","1","POBK-090616-01","2017-06-21 00:00:00","98867","05-626014","E ","2500","","286198342","","","","","",""
"POREQ","","","1","POBK-100416-02","2017-07-03 00:00:00","10107","30089-1190","A ","50","","286405985","","","","","",""
"POREQ","","","1","POBK-090816-01","2017-07-03 00:00:00","10037","23080-3020","D ","8400","","286473809","","","","","",""
"POREQ","","","1","POBK-090816-01","2017-08-11 00:00:00","10037","23080-3020","D ","25200","","288306450","","","","","",""
"POREQ","","","1","POBK-100716-02","2017-06-22 00:00:00","11252","05-651278","W ","5","","274669991","","","","","",""
"POREQ","","","1","POBK-100716-02","2017-07-13 00:00:00","11252","05-651278","W ","5","","274669992","","","","","",""
"POREQ","","","1","POBK-100716-02","2017-08-03 00:00:00","11252","05-651278","W ","5","","274669993","","","","","",""
"POREQ","","","1","POBK-100716-02","2017-08-24 00:00:00","11252","05-651278","W ","5","","274669994","","","","","",""
"POREQ","","","1","POBK-100716-02","2017-09-14 00:00:00","11252","05-651278","W ","5","","274669995","","","","","",""
"POREQ","","","1","POBK-100716-02","2017-10-05 00:00:00","11252","05-651278","W ","5","","274669996","","","","","",""
"POREQ","","","1","POBK-101816-02","2017-06-12 00:00:00","880027","65051118-1","A ","60","","285431227","","","","","",""
"POREQ","","","1","POBK-101816-02","2017-07-03 00:00:00","880027","65051118-1","A ","60","","286608939","","","","","",""
"POREQ","","","1","POBK-101816-02","2017-07-10 00:00:00","880027","65051118-1","A ","60","","286608940","","","","","",""
"POREQ","","","1","POBK-101816-02","2017-07-21 00:00:00","880027","65051118-1","A ","60","","286608941","","","","","",""
"POREQ","","","1","POBK-101816-02","2017-08-03 00:00:00","880027","65051118-1","A ","60","","286608942","","","","","",""
"POREQ","","","1","POBK-101916-01","2017-08-16 00:00:00","10103","23085-1007","B ","72","","288001590","","","","","",""
"POREQ","","","2","POBK-102016-01","2017-04-24 00:00:00","98867","28000-230-2","D ","100","","286405993","","","","","",""
"POREQ","","","2","POBK-102016-01","2017-07-14 00:00:00","98867","28000-230-2","D ","1200","","286405996","","","","","",""
"POREQ","","","2","POBK-102016-01","2017-06-16 00:00:00","98867","28000-230-2","D ","2400","","286405995","","","","","",""
"POREQ","","","1","POBK-102116-02","2017-06-14 00:00:00","10071","31169-1496","G ","10","","275532923","","","","","",""
"POREQ","","","1","POBK-102116-05","2017-04-24 00:00:00","98867","28000-230-3","D ","100","","286405992","","","","","",""
"POREQ","","","1","POBK-102116-05","2017-05-22 00:00:00","98867","28000-230-3","D ","100","","287577227","","","","","",""
"POREQ","","","1","POBK-102116-05","2018-01-18 00:00:00","98867","28000-230-3","D ","500","","286608900","","","","","",""
"POREQ","","","1","POBK-102116-05","2017-07-14 00:00:00","98867","28000-230-3","D ","1800","","286406005","","","","","",""
"POREQ","","","1","POBK-102116-05","2017-08-18 00:00:00","98867","28000-230-3","D ","1900","","286406006","","","","","",""
"POREQ","","","1","POBK-102116-05","2017-06-16 00:00:00","98867","28000-230-3","D ","2400","","286406004","","","","","",""
"POREQ","","","1","POBK-102416-01","2017-06-01 00:00:00","98607","23080-3043","G ","4","","281289592","","","","","",""
"POREQ","","","1","POBK-102416-01","2017-09-22 00:00:00","98607","23080-3043","G ","5","","288306452","","","","","",""
"POREQ","","","1","POBK-102416-01","2017-08-08 00:00:00","98607","23080-3043","G ","6","","285919362","","","","","",""
